   5.58505394E-02  0.837758064       12333530.0    
   5.58505394E-02  0.851720691       7204957.00    
   5.58505394E-02  0.865683317       6936387.00    
   5.58505394E-02  0.879646003       6263646.50    
   5.58505394E-02  0.893608630       6174563.50    
   6.98131695E-02   1.39626348E-02         Infinity
   6.98131695E-02   2.79252697E-02   6474363.50    
   6.98131695E-02   4.18879017E-02   6861739.50    
   6.98131695E-02   5.58505394E-02   1.24702412E+12
   6.98131695E-02   6.98131695E-02   6121521.00    
   6.98131695E-02   8.37758034E-02   6434638.50    
   6.98131695E-02   9.77384448E-02   5786990.50    
   6.98131695E-02  0.111701079             Infinity
   6.98131695E-02  0.125663713       5889202.00    
   6.98131695E-02  0.139626339             Infinity
   6.98131695E-02  0.153588980       5469204.50    
   6.98131695E-02  0.167551607       6618353.00    
   6.98131695E-02  0.181514248       5041351.50    
   6.98131695E-02  0.195476890       6503893.50    
   6.98131695E-02  0.209439516       4725569.00    
   6.98131695E-02  0.223402157       6583174.50    
   6.98131695E-02  0.237364784             Infinity
   6.98131695E-02  0.251327425       1.72769805E+09
   6.98131695E-02  0.265290052       2.80013966E+25
   6.98131695E-02  0.279252678       6330173.50    
   6.98131695E-02  0.293215334       1.10385155E+21
   6.98131695E-02  0.307177961       6199576.00    
   6.98131695E-02  0.321140587       3827512.00    
   6.98131695E-02  0.335103214             Infinity
   6.98131695E-02  0.349065870       1.08575817E+19
   6.98131695E-02  0.363028497       6291680.50    
   6.98131695E-02  0.376991123       3290057.50    
   6.98131695E-02  0.390953779       6179365.50    
   6.98131695E-02  0.404916376             Infinity
   6.98131695E-02  0.418879032       3.23232672E+31
   6.98131695E-02  0.432841659       2769533.75    
   6.98131695E-02  0.446804315       4.77340524E+23
   6.98131695E-02  0.460766941       1.41414840E+10
   6.98131695E-02  0.474729568       11292642.0    
   6.98131695E-02  0.488692224             Infinity
   6.98131695E-02  0.502654850       5595006.00    
   6.98131695E-02  0.516617477       2.70019203E+33
   6.98131695E-02  0.530580103       5395249.00    
   6.98131695E-02  0.544542730             Infinity
   6.98131695E-02  0.558505356       5466562.50    
   6.98131695E-02  0.572467983       9735963.00    
   6.98131695E-02  0.586430669       6.87446899E+17
   6.98131695E-02  0.600393295       9302125.00    
   6.98131695E-02  0.614355922       6630089.50    
   6.98131695E-02  0.628318548       9038684.00    
   6.98131695E-02  0.642281175       6299096.50    
   6.98131695E-02  0.656243801       8475766.00    
   6.98131695E-02  0.670206428             Infinity
   6.98131695E-02  0.684169114       1.72137365E+35
   6.98131695E-02  0.698131740             Infinity
   6.98131695E-02  0.712094367             Infinity
   6.98131695E-02  0.726056993             Infinity
   6.98131695E-02  0.740019619             Infinity
   6.98131695E-02  0.753982246       6692480.50    
   6.98131695E-02  0.767944872             Infinity
   6.98131695E-02  0.781907558       42634924.0    
   6.98131695E-02  0.795870185       6971098.00    
   6.98131695E-02  0.809832752             Infinity
   6.98131695E-02  0.823795438       7165324.00    
   6.98131695E-02  0.837758064       7.37004817E+32
   6.98131695E-02  0.851720691             Infinity
   6.98131695E-02  0.865683317       5522073.00    
   6.98131695E-02  0.879646003       5.59994267E+12
   6.98131695E-02  0.893608630       1.26642529E+34
   8.37758034E-02   1.39626348E-02   8449686.00    
   8.37758034E-02   2.79252697E-02   6568089.00    
   8.37758034E-02   4.18879017E-02   7.20686145E+35
   8.37758034E-02   5.58505394E-02   3.03560801E+26
   8.37758034E-02   6.98131695E-02   6434638.50    
   8.37758034E-02   8.37758034E-02   6671823.50    
   8.37758034E-02   9.77384448E-02   6289925.50    
   8.37758034E-02  0.111701079       8.59611797E+34
   8.37758034E-02  0.125663713       6050315.00    
   8.37758034E-02  0.139626339             Infinity
   8.37758034E-02  0.153588980       5.21835713E+20
   8.37758034E-02  0.167551607       6751401.50    
   8.37758034E-02  0.181514248             Infinity
   8.37758034E-02  0.195476890       8.37428930E+23
   8.37758034E-02  0.209439516       5136064.00    
   8.37758034E-02  0.223402157       6686094.00    
   8.37758034E-02  0.237364784       4677796.00    
   8.37758034E-02  0.251327425       6621826.50    
   8.37758034E-02  0.265290052             Infinity
   8.37758034E-02  0.279252678       6714531.00    
   8.37758034E-02  0.293215334       4379260.00    
   8.37758034E-02  0.307177961       1.41461996E+34
   8.37758034E-02  0.321140587       4057394.25    
   8.37758034E-02  0.335103214             Infinity
   8.37758034E-02  0.349065870       1.27297003E+33
   8.37758034E-02  0.363028497       5.40562863E+31
   8.37758034E-02  0.376991123       3759891.50    
   8.37758034E-02  0.390953779       6642414.00    
   8.37758034E-02  0.404916376       3543521.25    
   8.37758034E-02  0.418879032       6.72855519E+34
   8.37758034E-02  0.432841659             Infinity
   8.37758034E-02  0.446804315       6599122.00    
   8.37758034E-02  0.460766941       3.48182963E+25
   8.37758034E-02  0.474729568       1.00867635E+32
   8.37758034E-02  0.488692224       13482268.0    
   8.37758034E-02  0.502654850       765427328.    
   8.37758034E-02  0.516617477       12042642.0    
   8.37758034E-02  0.530580103       5590828.00    
   8.37758034E-02  0.544542730       10993871.0    
   8.37758034E-02  0.558505356             Infinity
